r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
4.5672274,1.5455418,1.4188111,-0.33,22.14,7.53158,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5497264,1.3992836,-0.37,22.17,7.5162373,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5455418,1.4901437,-0.21,21.99,7.602913,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5539588,1.5105247,-0.18,21.95,7.631711,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.541404,1.4755963,-0.23,22.02,7.5842276,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.541404,1.4708787,-0.23,22.01,7.5795097,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.537312,1.4310997,-0.3,22.09,7.535639,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.537312,1.4571,-0.25,22.04,7.5616393,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5332649,1.4708787,-0.22,22.01,7.571371,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.529262,1.4571,-0.24,22.02,7.5535893,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5497264,1.4526268,-0.28,22.06,7.5695806,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5213852,1.4482113,-0.24,22.02,7.5368237,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5213852,1.4482113,-0.25,22.04,7.5368237,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.529262,1.443852,-0.26,22.04,7.5403414,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5213852,1.443852,-0.25,22.02,7.2972045,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5213852,1.443852,-0.24,22.02,7.2972045,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.5672274,1.5213852,1.4395478,-0.25,22.03,7.52816,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5175097,1.4395478,-0.24,22.01,7.2890244,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5098805,1.4395478,-0.23,22,7.281396,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
