r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
3.0267572,2.2603614,0.9044476,-1.61,23.37,6.1915665,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,2.2603614,0.9044476,-1.6,23.37,6.1259804,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.2810953,0.9062466,-1.61,23.37,6.2140994,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,2.2810953,0.9407758,-1.56,23.3,6.1830425,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.2810953,0.9020722,-1.61,23.38,6.2099247,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3026474,0.9020722,-1.62,23.38,6.231477,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3026474,0.9003079,-1.62,23.39,6.2297125,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3026474,0.9020722,-1.62,23.39,6.231477,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3026474,0.89682263,-1.63,23.41,6.2262273,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3250756,0.8985581,-1.63,23.41,6.250391,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3250756,0.8911385,-1.64,23.42,6.2429714,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3026474,0.8945306,-1.64,23.42,6.2239356,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3250756,0.8911385,-1.64,23.43,6.2429714,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3250756,0.8928277,-1.64,23.42,6.2446604,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3026474,0.88505834,-1.65,23.44,6.214463,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3250756,0.87547624,-1.66,23.45,6.227309,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.3250756,0.8678168,-1.67,23.47,6.290167,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.3484447,0.8618889,-1.68,23.48,6.237091,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.3026474,0.8618889,-1.67,23.48,6.2618103,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.2810953,0.8537764,-1.68,23.49,6.232146,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.2810953,0.84552836,-1.69,23.51,6.223898,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.2810953,0.8350363,-1.7,23.53,6.2134056,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.2810953,0.82916385,-1.7,23.53,6.2075334,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.2810953,0.8206732,-1.71,23.55,6.1990423,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.1733844,2.2603614,0.8121602,-1.72,23.57,6.245906,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.1733844,2.240392,0.8032852,-1.73,23.58,6.2170615,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
